scope	order	key	value
ggsave_gui	22	strMsgFileExist	Il file esiste già!\n\nScegliere di cancellare, sovrascrivere o dare un nuovo nome
ggsave_gui	23	strBtnCancel	Cancella
ggsave_gui	24	strBtnOverwrite	Sovrascrivi
ggsave_gui	25	strBtnRetry	Riprova
guessProfile_gui	1	strWinTitle	Desumi il profilo (guess)
guessProfile_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
guessProfile_gui	3	strBtnHelp	Aiuto
guessProfile_gui	4	strFrmDataset	Dataset
guessProfile_gui	5	strLblDataset	Dataset campioni:
guessProfile_gui	6	strDrpDataset	<Selezionare dataset>
guessProfile_gui	7	strLblSamples	campioni
guessProfile_gui	8	strFrmOptions	Opzioni
guessProfile_gui	9	strLblRatio	PHR accettato >=
guessProfile_gui	10	strLblHeight	altezza di picco accettata >=
guessProfile_gui	11	strChkNA	Scarta le righe NA
guessProfile_gui	12	strChkOL	Ignora gli alleli off-ladder (OL)
guessProfile_gui	13	strFrmSave	Salva come
guessProfile_gui	14	strLblSave	Nome per il risultato:
guessProfile_gui	15	strBtnGuess	Desumi (guess)
guessProfile_gui	16	strBtnProcessing	In elaborazione?
guessProfile_gui	17	strMsgDataset	Deve essere selezionato un dataset di campioni.
guessProfile_gui	18	strMsgTitleDataset	Dataset non selezionato
import_gui	1	strWinTitle	Importa da file
import_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
import_gui	3	strBtnHelp	Aiuto
import_gui	4	strBtnFile	Seleziona un file
import_gui	5	strTipFile	Importazione di un singolo file in un dataset.
import_gui	6	strMsgFile	Seleziona un file?
import_gui	7	strBtnFolder	Seleziona una cartella
import_gui	8	strTipFolder	Importazione batch di più files in un dataset.
import_gui	9	strMsgFolder	Seleziona una cartella?
import_gui	10	strLblSelected	Selezionato per importazione:
import_gui	11	strFrmOptions	Opzioni
import_gui	12	strExpMultiple	Opzioni per file multipli
import_gui	13	strChkIgnore	Ignora Maiuscole/minuscole
import_gui	14	strLblPrefix	Prefisso:
import_gui	15	strLblSuffix	Suffisso:
import_gui	16	strLblExtension	Estensione:
import_gui	17	strChkName	Salva il nome del file
import_gui	18	strChkTime	Salva la marca temporale (time stamp) del file
import_gui	19	strLblDelimiter	Delimitatore:
import_gui	20	strDrpTab	TAB
import_gui	21	strDrpSpace	SPAZIO
import_gui	22	strDrpComma	VIRGOLA
import_gui	23	strDrpSemicolon	Punto e virgola (SEMICOLON)
import_gui	24	strLblNA	Stringhe NA  (separate da virgola):
import_gui	25	strChkTrim	Trim automatico dei campioni
import_gui	26	strLblTrim	Procedi con 'Trim' sui campioni contenenti la parola (separati da pipe |):
import_gui	27	strChkInvert	Inverti (rimuovi i campioni corrispondenti
import_gui	28	strChkSlim	slim automatico sulle colonne ripetute
import_gui	29	strChkKeep	Mantieni tutto fissato (mantieni una riga anche se non ci sono dati)
import_gui	30	strFrmSave	Salva come
import_gui	31	strLblSave	Nome per il dataset:
import_gui	32	strMsgSave	Nome per il nuovo dataset
import_gui	33	strBtnImport	Importa
import_gui	34	strBtnProcessing	In elaborazione?
import_gui	35	strMsgName	Deve essere indicato un nome per il dataset
import_gui	36	strMsgDataset	Dataset vuoto!\nControlla il tuo filtro dei file.
import_gui	37	strMsgTitleError	Errore
makeKit_gui	1	strWinTitle	Gestisci i kit
makeKit_gui	2	strBtnHelp	Aiuto
makeKit_gui	3	strFrmAction	Azione
makeKit_gui	4	strRadEdit	Modifica il file del kit
makeKit_gui	5	strRadAdd	Aggiungi nuovi kit
makeKit_gui	6	strFrmFile	Percorso per il file del kit corrente
makeKit_gui	7	strBtnLoad	Carica
makeKit_gui	8	strFrmNew	Nuovi kit
makeKit_gui	9	strBtnBins	Seleziona un file Bins
makeKit_gui	10	strBtnPanels	Seleziona un file Panels
makeKit_gui	11	strBtnCombine	Combina
makeKit_gui	12	strMsgFile	Il file del kit non è stato trovato
makeKit_gui	13	strMsgTitleFile	File non trovato
makeKit_gui	14	strLblSelectBins	Seleziona un file Bins?
makeKit_gui	15	strLblSelectPanels	Seleziona un file Panels?
makeKit_gui	16	strLblCombine	Legge e combina i file Bins e Panels
makeKit_gui	17	strMsgCombine	Non sono stati trovati uno o più file
makeKit_gui	18	strLblSex	Elenca i marcatori del sesso (separati da virgola)
makeKit_gui	19	strLblSensors	Elenca i quality sensors' (separati da virgola)
makeKit_gui	20	strLblRemove	Rimuovi
makeKit_gui	21	strLblPanel	Panel
makeKit_gui	22	strLblShortName	Abbreviazione
makeKit_gui	23	strLblFullName	Nome completo
makeKit_gui	24	strLblNone	<nessuno>
makeKit_gui	25	strFrmSave	Salva
makeKit_gui	26	strRadAppend	Aggiungi al file del kit
makeKit_gui	27	strRadOverwrite	sovrascrivi il file del kit
makeKit_gui	28	strRadSave	Salva come data frame
makeKit_gui	29	strBtnSave	Salva
makeKit_gui	30	strBtnSaving	Salvataggio in corso?
makeKit_gui	31	strMsgDuplicate1	Un kit con nome abbreviato
makeKit_gui	32	strMsgDuplicate2	Già esistente!\n\nL'abbreviazione deve essere unica!
makeKit_gui	33	strMsgTitleDuplicate	Abbreviazione duplicata
makeKit_gui	34	strMsgMissing	Deve essere indicata un'abbreviazione per tutti i nuovi kit
makeKit_gui	35	strMsgTitleMissing	Abbreviazione mancante
modelDropout_gui	1	strWinTitle	Rendi graficamente la predizione del dropout
modelDropout_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
modelDropout_gui	3	strBtnHelp	Aiuto
modelDropout_gui	4	strFrmDataset	Dataset
modelDropout_gui	5	strLblDataset	Dataset campioni:
modelDropout_gui	6	strDrpDataset	<Selezionare dataset>
modelDropout_gui	7	strLblKit	e il kit usato:
modelDropout_gui	8	strFrmOptions	Opzioni
modelDropout_gui	9	strChkOverride	Sovrascrivi titoli automatici
modelDropout_gui	10	strLblTitlePlot	Rendi graficamente il titolo:
modelDropout_gui	11	strLblTitleX	Titolo asse X:
modelDropout_gui	12	strLblTitleY	Titolo asse Y:
modelDropout_gui	13	strLblRange	Intervallo di altezza di picco del dataset:
modelDropout_gui	14	strChkLog	Log (Altezza)
modelDropout_gui	15	strChkSex	Escludi i marcatori del sesso
modelDropout_gui	16	strLblNote	NB! Attualmente i metodi raccomandati sono le prime tre opzioni. \nLa quarta alternativa non è stata valutata dalla DNA Commission.\nVedi 'Dettagli' in 'Aiuto' per maggiori informazioni.
modelDropout_gui	17	strLblModels	Modellizza il drop-out secondo il metodo di scoring:
modelDropout_gui	18	strRadRandom	Relativo ad un allele a caso e all'altezza di picco dell'allele superstite
modelDropout_gui	19	strRadLMW	Relativo all'allele a basso peso molecolare e all'altezza di picco dell'allele superstite
modelDropout_gui	20	strRadHMW	Relativo all'allele ad alto peso molecolare e all'altezza di picco dell'allele superstite
modelDropout_gui	21	strRadLocus	Relativo al locus e all'altezza di picco dell'allele superstite o all'altezza media di picco del locus
modelDropout_gui	22	strChkAverage	Usa l'altezza media di picco 'H' invece dell'altezza di picco di  allele/locus
modelDropout_gui	23	strChkPrint	Stampa il modello
modelDropout_gui	24	strChkDump	Input del modello di dump
modelDropout_gui	25	strExpThreshold	Predizione e soglia per il drop-out
modelDropout_gui	26	strChkThreshold	Evidenzia la soglia @ P(D):
modelDropout_gui	27	strLblLineType	Tipo di linea
modelDropout_gui	28	strLblBlank	vuoto
modelDropout_gui	29	strLblSolid	solido
modelDropout_gui	30	strLblDashed	tratto linea-punto (dashed)
modelDropout_gui	31	strLblDotted	punteggiato
modelDropout_gui	32	strLblDotDash	tratto punto-linea (dotdash)
modelDropout_gui	33	strLblLongDash	lineette estese (longdash)
modelDropout_gui	34	strLblTwoDash	Stile linea breve-linea lunga (twodash)
modelDropout_gui	35	strLblLineColour	Colore della linea
modelDropout_gui	36	strChkPrintT	Stampa il valore di soglia
modelDropout_gui	37	strLblPredictionInterval	Intervallo di predizione:
modelDropout_gui	38	strChkPrintTcons	Stampa un valore conservativo per T
modelDropout_gui	39	strChkPredictionInterval	Traccia l'intervallo di predizione:
modelDropout_gui	40	strLblAlpha	Alpha:
modelDropout_gui	41	strLblFill	Colore di riempimento
modelDropout_gui	42	strExpPoints	Data points
modelDropout_gui	43	strChkPoints	Rendi graficamente i data points
modelDropout_gui	44	strLblShape	Forma:
modelDropout_gui	45	strLblJitter	Distorsione (h/v):
modelDropout_gui	46	strExpAxes	Assi
modelDropout_gui	47	strChkScaleLog	Usa scala log10 per l'asse Y
modelDropout_gui	48	strLblNbMinMax	NB! Si devono fornire un valore massimo e un valore minimo.
modelDropout_gui	49	strLblLimitY	Limita l'asse Y (min-max)
modelDropout_gui	50	strLblLimitX	Limita l'asse X (min-max)
modelDropout_gui	51	strExpLabels	Etichette X
modelDropout_gui	52	strLblSize	Grandezza testo (pts):
modelDropout_gui	53	strLblAngle	Angolo:
modelDropout_gui	54	strLblJustification	Giustificazione (v/h):
modelDropout_gui	55	strBtnPlot	Rendi graficamente la probabilità di drop-out predetta
modelDropout_gui	56	strBtnProcessing	In elaborazione?
modelDropout_gui	57	strFrmSave	Salva come
modelDropout_gui	58	strLblSave	Nome per il risultato:
modelDropout_gui	59	strBtnSaveObject	Salva come oggetto
modelDropout_gui	60	strBtnSaveImage	Salva come immagine
modelDropout_gui	61	strBtnObjectSaved	Oggetto salvato
modelDropout_gui	62	strLblMainTitleAverage	Probabilità di drop-out come una funzione dell'altezza media di picco
modelDropout_gui	63	strLblXTitleAverage	Altezza media di picco 'H' (RFU)
modelDropout_gui	64	strLblMainTitleHeight	Probabilità di drop-out come una funzione dell'altezza dell'allele superstite
modelDropout_gui	65	strLblXTitleHeight	Altezza di picco (RFU)
modelDropout_gui	66	strLblYTitle	Probabilità di drop-out P(D)
modelDropout_gui	67	strLblLegend	Parametri del modello:
modelDropout_gui	68	strLblHosmer	\ntest di Hosmer-Lemeshow: p = 
modelDropout_gui	69	strMsgDataset	Deve essere selezionato un dataset.
modelDropout_gui	70	strMsgTitleDataset	Dataset non selezionato
modelDropout_gui	71	strMsgNull	Il data frame è NULL o NA!
modelDropout_gui	72	strMsgTitleError	Errore
modelDropout_gui	73	strMsgIncomplete1	Il Dataset è ok per l'analisi di drop-out.\nComunque sono necessarie ulteriori colonne per quest'analisi:\n
modelDropout_gui	74	strMsgIncomplete2	\n\nCercare di modellizzare usando un altro metodo di scoring.
modelDropout_gui	75	strMsgTitleIncomplete	Dataset incompleto
plotAT_gui	1	strWinTitle	Rendi graficamente la soglia analitica
plotAT_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
plotAT_gui	3	strBtnHelp	Aiuto
plotAT_gui	4	strFrmDataset	Dataset
plotAT_gui	5	strLblDataset	AT6 dataset:
plotAT_gui	6	strDrpDataset	<Selezionare dataset>
plotAT_gui	7	strLblSamples	campioni
plotAT_gui	8	strFrmOptions	Opzioni
plotAT_gui	9	strChkOverride	Sovrascrivi titoli automatici
plotAT_gui	10	strLblTitlePlot	Rendi graficamente il titolo:
plotAT_gui	11	strLblTitleX	Titolo asse X:
plotAT_gui	12	strLblTitleY	Titolo asse Y:
plotAT_gui	13	strLblTheme	Rendi graficamente il tema:
plotAT_gui	14	strExpPoints	Data points
plotAT_gui	15	strLblShape	Forma:
plotAT_gui	16	strLblAlpha	Alpha:
plotAT_gui	17	strLblJitter	Distorsione (larghezza):
plotAT_gui	18	strExpAxes	Assi
plotAT_gui	19	strLblLimitY	Limita l'asse Y (min-max)
plotAT_gui	20	strLblLimitX	Limita l'asse X (min-max)
plotAT_gui	21	strLblScales	Scale:
plotAT_gui	22	strExpLabels	Etichette X
plotAT_gui	23	strLblSize	Grandezza testo (pts):
plotAT_gui	24	strLblAngle	Angolo:
plotAT_gui	25	strLblJustification	Giustificazione (v/h):
plotAT_gui	26	strFrmPlot	Rendi graficamente i dati della soglia analitica
plotAT_gui	27	strBtnPlot	Rendi graficamente AT6
plotAT_gui	28	strBtnProcessing	In elaborazione?
plotAT_gui	29	strFrmSave	Salva come
plotAT_gui	30	strLblSave	Nome per il risultato:
plotAT_gui	31	strBtnSaveObject	Salva come oggetto
plotAT_gui	32	strBtnSaveImage	Salva come immagine
plotAT_gui	33	strBtnObjectSaved	Oggetto salvato
plotAT_gui	34	strLblMainTitleLinear	Regressione lineare
plotAT_gui	35	strLblMainTitleWeighted	Regressione lineare pesata
plotAT_gui	36	strLblXTitle	Quantità (pg)
plotAT_gui	37	strLblYTitle	Altezza media di picco (RFU)
plotAT_gui	38	strMsgNull	Il data frame è NULL o NA!
plotAT_gui	39	strMsgTitleError	Errore
plotBalance_gui	1	strWinTitle	Rendi graficamente il balance
plotBalance_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
plotBalance_gui	3	strBtnHelp	Aiuto
plotBalance_gui	4	strFrmDataset	Dataset e kit
plotBalance_gui	5	strLblDataset	Dataset di balance:
plotBalance_gui	6	strDrpDataset	<Selezionare dataset>
plotBalance_gui	7	strLblSamples	campioni
plotBalance_gui	8	strLblKit	e il kit usato:
plotBalance_gui	9	strFrmOptions	Opzioni
plotBalance_gui	10	strChkOverride	Sovrascrivi titoli automatici
plotBalance_gui	11	strLblTitlePlot	Rendi graficamente il titolo:
plotBalance_gui	12	strLblTitleX	Titolo asse X:
plotBalance_gui	13	strLblTitleY	Titolo asse Y:
plotBalance_gui	14	strLblTheme	Rendi graficamente il tema:
plotBalance_gui	15	strChkSex	Escludi i marcatori del sesso
plotBalance_gui	16	strChkLog	Log (balance)
plotBalance_gui	17	strRadNone	Non affiancare o sovrapporre 
plotBalance_gui	18	strRadWrap	Sovrapponi per fluorocromo
plotBalance_gui	19	strRadFacetWrap	Affianca per Marker e sovrapponi per Fluorocromo
plotBalance_gui	20	strExpPoints	Data points
plotBalance_gui	21	strLblShape	Forma:
plotBalance_gui	22	strLblAlpha	Alpha:
plotBalance_gui	23	strLblJitter	Distorsione (larghezza):
plotBalance_gui	24	strExpAxes	Assi
plotBalance_gui	25	strChkScaleLog	Usa scala log10 per l'asse Y
plotBalance_gui	26	strLblLimitY	Limita l'asse Y (min-max)
plotBalance_gui	27	strLblLimitX	Limita l'asse X (min-max)
plotBalance_gui	28	strLblScales	Scale:
plotBalance_gui	29	strExpLabels	Etichette X
plotBalance_gui	30	strLblSize	Grandezza testo (pts):
plotBalance_gui	31	strLblAngle	Angolo:
plotBalance_gui	32	strLblJustification	Giustificazione (v/h):
plotBalance_gui	33	strFrmPlot	Rendi graficamente i dati di balance
plotBalance_gui	34	strBtnHbVsHeight	Hb vs. Height
plotBalance_gui	35	strTipHbVsHeight	Rendi graficamente l'equilibrio eterozigote per altezza media di picco del marcatore
plotBalance_gui	36	strBtnHbVsDelta	Hb vs. Delta
plotBalance_gui	37	strTipHbVsDelta	Rendi graficamente l'equilibrio eterozigote per differenza di repeat allelico
plotBalance_gui	38	strBtnHbVsH	Hb vs. 'H'
plotBalance_gui	39	strTipHbVsH	Rendi graficamente l'equilibrio eterozigote per altezza media di picco del profilo
plotBalance_gui	40	strBtnHbVsMarker	Hb vs. Marker
plotBalance_gui	41	strTipHbVsMarker	Rendi graficamente l'equilibrio eterozigote per marker
plotBalance_gui	42	strBtnLbVsHeight	Lb vs. Altezza
plotBalance_gui	43	strTipLbVsHeight	Rendi graficamente l'equilibrio del locus per altezza media di picco del marker
plotBalance_gui	44	strBtnLbVsH	Lb vs. 'H'
plotBalance_gui	45	strTipLbVsH	Rendi graficamente l'equilibrio del locus per altezza media di picco del profilo
plotBalance_gui	46	strBtnLbVsMarker	Lb vs. Marker
plotBalance_gui	47	strTipLbVsMarker	Rendi graficamente l'equilibrio del locus per marker
plotBalance_gui	48	strBtnProcessing	In elaborazione?
plotBalance_gui	49	strFrmSave	Salva come
plotBalance_gui	50	strLblSave	Nome per il risultato:
plotBalance_gui	51	strBtnSaveObject	Salva come oggetto
plotBalance_gui	52	strBtnSaveImage	Salva come immagine
plotBalance_gui	53	strBtnObjectSaved	Oggetto salvato
plotBalance_gui	54	strLblMainTitleHb	Equilibrio eterozigote
plotBalance_gui	55	strLblMainTitleLb	Equilibrio del locus
plotBalance_gui	56	strLblXTitleMean	Altezza media di picco (RFU)
plotBalance_gui	57	strLblXTitleDelta	Differenza in repeat
plotBalance_gui	58	strLblXTitleAverage	Altezza media di picco 'H' (RFU)
plotBalance_gui	59	strLblXTitleLocus	Locus
plotBalance_gui	60	strLblXTitleLocusHeight	Altezza di picco del locus (RFU)
plotBalance_gui	61	strLblYTitleLog	Log(Rapporto)
plotBalance_gui	62	strLblYTitle	Rapporto
plotBalance_gui	63	strMsgNull	Il data frame è NULL o NA!
plotBalance_gui	64	strMsgTitleError	Errore
plotCapillary_gui	1	strWinTitle	Rendi graficamente  la capillary balance
plotCapillary_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
plotCapillary_gui	3	strBtnHelp	Aiuto
plotCapillary_gui	4	strFrmDataset	Dataset
plotCapillary_gui	5	strLblDataset	Dataset:
plotCapillary_gui	6	strDrpDataset	<Selezionare dataset>
plotCapillary_gui	7	strLblRows	righe
plotCapillary_gui	8	strFrmOptions	Opzioni
plotCapillary_gui	9	strChkOverride	Sovrascrivi titoli automatici
plotCapillary_gui	10	strLblTitlePlot	Rendi graficamente il titolo:
plotCapillary_gui	11	strLblTitleSub	Sottotitolo:
plotCapillary_gui	12	strLblTitleX	Titolo asse X:
plotCapillary_gui	13	strLblTitleY	Titolo asse Y:
plotCapillary_gui	14	strExpPoints	Data points
plotCapillary_gui	15	strLblShape	Forma:
plotCapillary_gui	16	strLblAlpha	Alpha:
plotCapillary_gui	17	strExpAxes	Assi
plotCapillary_gui	18	strLblLimitY	Limita l'asse Y (min-max)
plotCapillary_gui	19	strFrmPlot	Rendi graficamente  i dati di capillary balance
plotCapillary_gui	20	strBtnDotplot	Dotplot
plotCapillary_gui	21	strBtnBoxplot	Boxplot
plotCapillary_gui	22	strBtnDistribution	Distribuzione
plotCapillary_gui	23	strBtnProcessing	In elaborazione?
plotCapillary_gui	24	strFrmSave	Salva come
plotCapillary_gui	25	strLblSave	Nome per il risultato:
plotCapillary_gui	26	strBtnSaveObject	Salva come oggetto
plotCapillary_gui	27	strBtnSaveImage	Salva come immagine
plotCapillary_gui	28	strBtnObjectSaved	Oggetto salvato
plotCapillary_gui	29	strLblMainTitleDotplot	Altezza media di picco raggruppata per capillare per
plotCapillary_gui	30	strLblMainTitleBoxplot	Altezza media per capillare per
plotCapillary_gui	31	strLblMainTitleDistribution	Altezza media di picco per
plotCapillary_gui	32	strLblMainSubTitleDotplot	[la linea punteggiata blu indica la media globale, la linea rossa indica la mediana per capillare
plotCapillary_gui	33	strLblXTitleInjection	Iniezione
plotCapillary_gui	34	strLblXTitleCapillary	Capillary
plotCapillary_gui	35	strLblXTitleDensity	Densità
plotCapillary_gui	36	strLblYTitleMean	Altezza media di picco (RFU)
plotCapillary_gui	37	strMsgNull	Il data frame è NULL o NA!
plotCapillary_gui	38	strMsgTitleError	Errore
plotContamination_gui	1	strWinTitle	Rendi graficamente la contaminazione
plotContamination_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
plotContamination_gui	3	strBtnHelp	Aiuto
plotContamination_gui	4	strFrmDataset	Dataset
plotContamination_gui	5	strLblDataset	Dataset di contaminazione:
plotContamination_gui	6	strDrpDataset	<Selezionare dataset>
plotContamination_gui	7	strLblSamples	campioni
plotContamination_gui	8	strFrmOptions	Opzioni
plotContamination_gui	9	strChkOverride	Sovrascrivi titoli automatici
plotContamination_gui	10	strLblTitlePlot	Rendi graficamente il titolo:
plotContamination_gui	11	strLblTitleX	Titolo asse X:
plotContamination_gui	12	strLblTitleY	Titolo asse Y:
plotContamination_gui	13	strLblTheme	Rendi graficamente il tema:
plotContamination_gui	14	strBtnPlot	Grafico
plotContamination_gui	15	strBtnProcessing	In elaborazione?
plotContamination_gui	16	strFrmSave	Salva come
plotContamination_gui	17	strLblSave	Nome per il risultato:
plotContamination_gui	18	strBtnSaveObject	Salva come oggetto
plotContamination_gui	19	strBtnSaveImage	Salva come immagine
plotContamination_gui	20	strBtnObjectSaved	Oggetto salvato
plotContamination_gui	21	strLblMainTitle	Numero di picchi osservato ed atteso per profilo (n=
plotContamination_gui	22	strLblXTitle	Numero di picchi per controllo
plotContamination_gui	23	strLblYTitle	Occorrenza relativa
plotContamination_gui	24	strMsgNull	Il data frame è NULL o NA!
plotContamination_gui	25	strMsgTitleError	Errore
plotDistribution_gui	1	strWinTitle	Rendi graficamente la distribuzione
plotDistribution_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
plotDistribution_gui	3	strBtnHelp	Aiuto
plotDistribution_gui	4	strFrmDataset	Dataset
plotDistribution_gui	5	strLblDataset	Dataset:
plotDistribution_gui	6	strLblGroup	Raggruppa:
plotDistribution_gui	7	strLblColumn	Colonna:
plotDistribution_gui	8	strDrpDataset	<Selezionare dataset>
plotDistribution_gui	9	strDrpGroup	<Selezionare gruppo>
plotDistribution_gui	10	strDrpColumn	<Selezionare colonna>
plotDistribution_gui	11	strLblRows	righe
plotDistribution_gui	12	strFrmOptions	Opzioni
plotDistribution_gui	13	strChkOverride	Sovrascrivi titoli automatici
plotDistribution_gui	14	strLblTitlePlot	Rendi graficamente il titolo:
plotDistribution_gui	15	strLblTitleX	Titolo asse X:
plotDistribution_gui	16	strLblTitleY	Titolo asse Y:
plotDistribution_gui	17	strLblTheme	Rendi graficamente il tema:
plotDistribution_gui	18	strChkBoxplot	Sovrapponi boxplot
plotDistribution_gui	19	strLblWidth	Larghezza del boxplot:
plotDistribution_gui	20	strChkLog	Trasforma in logaritmi
plotDistribution_gui	21	strLblBase	Base:
plotDistribution_gui	22	strTipBase	Opzione di default=logaritmo naturale  circa 2.718282. Altri valori comuni sono10 per il logaritmo decimale e 2 per i logaritmi binari.
plotDistribution_gui	23	strExpDistribution	Funzione di distribuzione
plotDistribution_gui	24	strLblSmoothing	Smoothing kernel (funzione statistica):
plotDistribution_gui	25	strLblBandwidth	Sistemare la larghezza della banda:
plotDistribution_gui	26	strExpHistogram	Funzione di distribuzione
plotDistribution_gui	27	strLblBinwidth	Sistemare la larghezza del bin:
plotDistribution_gui	28	strTipBin	La larghezza dei bin. Di default è usato un bin di 30 per coprire l'intervallo dei dati. Dovresti sempre sovrascrivere questo valore esplorando più larghezze per trovare la migliore per illustrare i tuoi dati. Lascia vuoto per usare 'bins'.
plotDistribution_gui	29	strLblBins	Numero di bin:
plotDistribution_gui	30	strTipBins	Sovrascritto dalla largehzza di bin. Il valore di default è 30.
plotDistribution_gui	31	strExpAxes	Assi
plotDistribution_gui	32	strLblNB	NB! Si devono fornire un valore massimo e un valore minimo.
plotDistribution_gui	33	strLblLimitY	Limita l'asse Y (min-max)
plotDistribution_gui	34	strLblLimitX	Limita l'asse X (min-max)
plotDistribution_gui	35	strFrmPlot	Rendi graficamente la distribuzione
plotDistribution_gui	36	strBtnCDF	CDF (funzione di distribuzione cumulativa)
plotDistribution_gui	37	strTipCDF	Funzione cumulativa di densità (CDF)
plotDistribution_gui	38	strBtnPDF	PDF
plotDistribution_gui	39	strTipPDF	Funzione di densità di probabilità (PDF)
plotDistribution_gui	40	strBtnHistogram	Istogramma
plotDistribution_gui	41	strBtnProcessing	In elaborazione?
plotDistribution_gui	42	strFrmSave	Salva come
plotDistribution_gui	43	strLblSave	Nome per il risultato:
plotDistribution_gui	44	strBtnSaveObject	Salva come oggetto
plotDistribution_gui	45	strBtnSaveImage	Salva come immagine
plotDistribution_gui	46	strBtnObjectSaved	Oggetto salvato
plotDistribution_gui	47	strLblMainTitleCDF	Funzione cumulativa di densità (CDF)
plotDistribution_gui	48	strLblMainTitlePDF	Funzione di densità di probabilità (PDF)
plotDistribution_gui	49	strLblMainTitleHistogram	Istogramma
plotDistribution_gui	50	strLblYTitleDensity	Densità
plotDistribution_gui	51	strLblYTitleCount	Conta
plotDistribution_gui	52	strLblXTitleHeight	Altezza di picco (RFU)
plotDistribution_gui	53	strLblXTitleSize	Size del frammento (bp)
plotDistribution_gui	54	strLblXTitleDataPoint	Data point
plotDistribution_gui	55	strLblObservations	osservazioni
plotDistribution_gui	56	strMsgColumn	Deve essere specificata una colonna dati!
plotDistribution_gui	57	strMsgNull	Il data frame è NULL o NA!
plotDistribution_gui	58	strMsgTitleError	Errore
plotDropout_gui	1	strWinTitle	Rendi graficamente i dati di dropout
plotDropout_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
plotDropout_gui	3	strBtnHelp	Aiuto
plotDropout_gui	4	strFrmDataset	Dataset e kit
plotDropout_gui	5	strLblDataset	Dataset:
plotDropout_gui	6	strLblKit	Kit:
plotDropout_gui	7	strDrpDataset	<Selezionare dataset>
plotDropout_gui	8	strFrmOptions	Opzioni
plotDropout_gui	9	strChkOverride	Sovrascrivi titoli automatici
plotDropout_gui	10	strLblTitlePlot	Rendi graficamente il titolo:
plotDropout_gui	11	strLblTitleX	Titolo asse X:
plotDropout_gui	12	strLblTitleY	Titolo asse Y:
plotDropout_gui	13	strExpAxes	Assi (si applica ad assi continui)
plotDropout_gui	14	strLblNB	NB! Si devono fornire un valore massimo e un valore minimo.
plotDropout_gui	15	strLblLimitY	Limita l'asse Y (min-max)
plotDropout_gui	16	strLblLimitX	Limita l'asse X (min-max)
plotDropout_gui	17	strExpLabels	Etichette X
plotDropout_gui	18	strLblRound	Arrotonda alle cifre:
plotDropout_gui	19	strLblSize	Grandezza testo (pts):
plotDropout_gui	20	strLblAngle	Angolo:
plotDropout_gui	21	strLblJustification	Giustificazione (v/h):
plotDropout_gui	22	strFrmPlot	Rendi graficamente la heatmap per
plotDropout_gui	23	strBtnH	Altezza media di picco
plotDropout_gui	24	strBtnAmount	Quantità
plotDropout_gui	25	strBtnConcentration	Concentrazione
plotDropout_gui	26	strBtnSample	Campione
plotDropout_gui	27	strBtnProcessing	In elaborazione?
plotDropout_gui	28	strFrmOther	Altri grafici
plotDropout_gui	29	strBtnECDP	ecdp
plotDropout_gui	30	strTipECDP	Grafico di distribuzione cumulativa empirica (ECD)
plotDropout_gui	31	strChkHom	Rendi graficamente i picchi omozigoti.
plotDropout_gui	32	strBtnDot	Dotplot
plotDropout_gui	33	strFrmSave	Salva come
plotDropout_gui	34	strLblSave	Nome per il risultato:
plotDropout_gui	35	strBtnSaveObject	Salva come oggetto
plotDropout_gui	36	strBtnSaveImage	Salva come immagine
plotDropout_gui	37	strBtnObjectSaved	Oggetto salvato
plotDropout_gui	38	strLblMainTitle	Dropout di allele e locus
plotDropout_gui	39	strLblMainTitleECDP	Distribuzione cumulativa empirica (ECD) per
plotDropout_gui	40	strLblMainTitleAnd	e
plotDropout_gui	41	strLblMainTitleHeterozygous	Alleli eterozigoti (con dropout dell'allele fratello)
plotDropout_gui	42	strLblMainTitleHomozygous	picchi omozigoti
plotDropout_gui	43	strLblXTitleAverage	Altezza media di picco
plotDropout_gui	44	strLblXTitleAmount	Quantità di DNA amplificato
plotDropout_gui	45	strLblXTitleConcentration	Concentrazione
plotDropout_gui	46	strLblXTitleSample	Nome del campione
plotDropout_gui	47	strLblXTitleHeight	Altezza di picco (RFU)
plotDropout_gui	48	strLblXTitleSurvivingHeight	Altezza di picco dell'allele superstite (RFU)
plotDropout_gui	49	strLblYTitleMarker	Marker
plotDropout_gui	50	strLblYTitleCP	Probabilità cumulativa
plotDropout_gui	51	strMsgNull	Il data frame è NULL o NA!
plotDropout_gui	52	strMsgTitleError	Errore
plotGroups_gui	1	strWinTitle	Rendi graficamente i gruppi
plotGroups_gui	2	strChkGui	Salva i settaggi dell'interfaccia grafica
plotGroups_gui	3	strBtnHelp	Aiuto
plotGroups_gui	4	strFrmDataset	Dataset
plotGroups_gui	5	strLblDataset	Dataset:
plotGroups_gui	6	strLblColumn	Rendi i dati unidimensionali (flat) per:
