scope	order	key	value
ggsave_gui	2	strChkGui	Guardar configuración de GUI
ggsave_gui	3	strBtnHelp	Ayuda
ggsave_gui	4	strFrmOptions	Opciones
ggsave_gui	5	strLblFileName	Nombre de archivo y extensión:
ggsave_gui	6	strChkOverwrite	Sobreescribir archivo existente
ggsave_gui	7	strChkSize	Cargar tamaño desde la herramienta gráfica
ggsave_gui	8	strBtnSize	Obtener tamaño desde el gráfico
ggsave_gui	9	strLblSettings	Confoguración de imagen:
ggsave_gui	10	strLblUnit	Unidad:
ggsave_gui	11	strLblWidth	Ancho:
ggsave_gui	12	strLblPixels	pixels
ggsave_gui	13	strLblHeight	Altura:
ggsave_gui	14	strLblRes	Resolución:
ggsave_gui	15	strLblScale	Factor de escala
ggsave_gui	16	strLblPath	Guardar archivo en ruta:
ggsave_gui	17	strBtnSave	Guardar
ggsave_gui	18	strBtnProcessing	Procesando…
ggsave_gui	19	strMsgPath	¡Se debe proporcionar la ruta del archivo!\n\nEste error también puede ocurrir la primera vez que se usa la función.\nUbique la carpeta usando el botón [archivo].
ggsave_gui	20	strMsgName	Se debe proporcionar un nombre de archivo!
ggsave_gui	21	strMsgTitleError	Error
ggsave_gui	22	strMsgTitleSaveError	Guardar error
ggsave_gui	23	strMsgFileExist	El archivo ya existe!\n\nClick en [Yes] para sobreescribir o [No] para cancelar y dar un nuevo nombre.
guessProfile_gui	1	strWinTitle	Inferir perfil
guessProfile_gui	2	strChkGui	Guardar configuración de GUI
guessProfile_gui	3	strBtnHelp	Ayuda
guessProfile_gui	4	strFrmDataset	Conjunto de datos
guessProfile_gui	5	strLblDataset	Conjunto de datos de muestras:
guessProfile_gui	6	strDrpDataset	<Seleccionar datos>
guessProfile_gui	7	strLblSamples	muestras
guessProfile_gui	8	strFrmOptions	Opciones
guessProfile_gui	9	strLblRatio	Ratio de altura de pico aceptada >=
guessProfile_gui	10	strLblHeight	Altura de pico aceptada >=
guessProfile_gui	11	strChkNA	Descartar filas NA
guessProfile_gui	12	strChkOL	Ignorar alelos off-ladder (OL)
guessProfile_gui	13	strFrmSave	Guardar como
guessProfile_gui	14	strLblSave	Nombre del resultado:
guessProfile_gui	15	strBtnGuess	Inferir (guess)
guessProfile_gui	16	strBtnProcessing	Procesando…
guessProfile_gui	17	strMsgDataset	Se debe seleccionar un conjunto de datos de muestras.
guessProfile_gui	18	strMsgTitleDataset	Datos no seleccionados
import_gui	1	strWinTitle	Importar desde archivos
import_gui	2	strChkGui	Guardar configuración de GUI
import_gui	3	strBtnHelp	Ayuda
import_gui	4	strBtnFile	Seleccionar archivo
import_gui	5	strTipFile	Importar un solo archivo en un conjunto de datos
import_gui	6	strMsgFile	Seleccionar un archivo…
import_gui	7	strBtnFolder	Seleccionar carpeta
import_gui	8	strTipFolder	Importar por lotes de múltiples archivos en un solo grupo de datos.
import_gui	9	strMsgFolder	Seleccionar una carpeta…
import_gui	10	strLblSelected	Seleccionado para importar:
import_gui	11	strFrmOptions	Opciones
import_gui	12	strExpMultiple	Múltiples opciones de archivo
import_gui	13	strChkIgnore	Ignorar mayúsculas y minúsculas
import_gui	14	strLblPrefix	Prefijo:
import_gui	15	strLblSuffix	Sufijo:
import_gui	16	strLblExtension	Extensión:
import_gui	17	strChkName	Guardar nombre de archivo
import_gui	18	strChkTime	Guardar la marca temporal (tiem stamp)
import_gui	19	strLblDelimiter	Delimitar:
import_gui	20	strDrpTab	TAB
import_gui	21	strDrpSpace	ESPACIO
import_gui	22	strDrpComma	COMA
import_gui	23	strDrpSemicolon	PUNTO Y COMA
import_gui	24	strLblNA	Cadenas de NA (separadas por comas):
import_gui	25	strChkTrim	Auto-recortar muestras
import_gui	26	strLblTrim	Cortar muestras que contienen la palabra (separar por barra |):
import_gui	27	strChkInvert	Invertir (eliminar muestras coincidentes
import_gui	28	strChkSlim	Auto-reducir columnas repetidas
import_gui	29	strChkKeep	Mantener todo arreglado (mantener una fila incluso si no hay datos)
import_gui	30	strFrmSave	Guardar como
import_gui	31	strLblSave	Nombre del conjunto de datos:
import_gui	32	strMsgSave	Nombre del nuevo conjunto de datos
import_gui	33	strBtnImport	Importar
import_gui	34	strBtnProcessing	Procesando…
import_gui	35	strMsgName	Se debe proporcionar un nombre para el conjunto de datos.
import_gui	36	strMsgDataset	Datos vacíos!\nCompruebe su filtro de archivo.
import_gui	37	strMsgTitleError	Error
makeKit_gui	1	strWinTitle	Gestionar kits
makeKit_gui	2	strBtnHelp	Ayuda
makeKit_gui	3	strFrmAction	Acción
makeKit_gui	4	strRadEdit	Editar (modificar) archivo del kit
makeKit_gui	5	strRadAdd	Añadir nuevos kits
makeKit_gui	6	strFrmFile	Ruta al archivo del kit
makeKit_gui	7	strBtnLoad	Cargar
makeKit_gui	8	strFrmNew	Kits nuevos
makeKit_gui	9	strBtnBins	Seleccionar archivo de bins
makeKit_gui	10	strBtnPanels	Seleccionar archivo de Paneles
makeKit_gui	11	strBtnCombine	Combinar
makeKit_gui	12	strMsgFile	El archivo del kit no se encontró
makeKit_gui	13	strMsgTitleFile	Archivo no encontrado
makeKit_gui	14	strLblSelectBins	Seleccionar archivo de bins…
makeKit_gui	15	strLblSelectPanels	Seleccionar archivo de Paneles…
makeKit_gui	16	strLblCombine	Leer y combinar los archivos de Bins y Panels
makeKit_gui	17	strMsgCombine	Uno o varios archivos no se encontraron
makeKit_gui	18	strLblSex	Lista de marcadores de sexo (separados por coma)
makeKit_gui	19	strLblSensors	Lista de sensores de calidad (separados por coma)
makeKit_gui	20	strLblRemove	Eliminar
makeKit_gui	21	strLblPanel	Panel
makeKit_gui	22	strLblShortName	Abreviatura
makeKit_gui	23	strLblFullName	Nombre completo
makeKit_gui	24	strLblNone	<ninguno>
makeKit_gui	25	strFrmSave	Guardar
makeKit_gui	26	strRadAppend	Agregar al archivo del kit
makeKit_gui	27	strRadOverwrite	Sobreescribir archivo del kit
makeKit_gui	28	strRadSave	Guardar como marco de datos
makeKit_gui	29	strBtnSave	Guardar
makeKit_gui	30	strBtnSaving	Guardando…
makeKit_gui	31	strMsgDuplicate1	Un kit con abreviatura
makeKit_gui	32	strMsgDuplicate2	ya existe!\n\nLa abreviatura debe ser única!
makeKit_gui	33	strMsgTitleDuplicate	Abreviatura duplicada
makeKit_gui	34	strMsgMissing	Se debe proporcionar una abreviatura para todos los kits nuevos
makeKit_gui	35	strMsgTitleMissing	Falta abreviatura
modelDropout_gui	1	strWinTitle	Gráfico de predicción de dropout
modelDropout_gui	2	strChkGui	Guardar configuración de GUI
modelDropout_gui	3	strBtnHelp	Ayuda
modelDropout_gui	4	strFrmDataset	Conjunto de datos
modelDropout_gui	5	strLblDataset	Conjunto de datos de muestras:
modelDropout_gui	6	strDrpDataset	<Seleccionar datos>
modelDropout_gui	7	strLblKit	Kit:
modelDropout_gui	8	strFrmOptions	Opciones
modelDropout_gui	9	strChkOverride	Anular títulos automáticos
modelDropout_gui	10	strLblTitlePlot	Título del gráfico:
modelDropout_gui	11	strLblTitleX	Título eje X:
modelDropout_gui	12	strLblTitleY	Título eje Y:
modelDropout_gui	13	strLblRange	Datos de rango de altura de pico:
modelDropout_gui	14	strChkLog	Log (Altura)
modelDropout_gui	15	strChkSex	Excluir marcadores de sexo
modelDropout_gui	16	strLblNote	NB! Los métodos recomendados son los de las tres primeras opciones.\nLa cuarta alternativa no ha sido evaluada por la DNA Commission.\nLa altura media del pico 'H' tiene limitaciones cuando hay dropouts.\nVer 'Detalles' en 'Ayuda' para más información.
modelDropout_gui	17	strLblModels	Modelizar drop-out de acuerdo al método de puntuación:
modelDropout_gui	18	strRadRandom	Relativo a un alelo aleatorio y a la altura máxima del alelo superviviente
modelDropout_gui	19	strRadLMW	En relación con el alelo de bajo peso molecular y la altura del alelo superviviente
modelDropout_gui	20	strRadHMW	En relación con el alelo de bajo peso molecular y la altura del alelo superviviente
modelDropout_gui	21	strRadLocus	En relación con el locus y la altura del alelos superviviente, o con la altura media de picos del locus
modelDropout_gui	22	strChkAverage	Usar altura promedio de pico 'H' en lugar de la altura de alelo/locus
modelDropout_gui	23	strChkPrint	Imprimir modelo
modelDropout_gui	24	strChkDump	Entrada del modelo de volcado
modelDropout_gui	25	strExpThreshold	Predicción de drop-out y umbral
modelDropout_gui	26	strChkThreshold	Marcar umbral @ P(D):
modelDropout_gui	27	strLblLineType	Tipo de línea
modelDropout_gui	28	strLblBlank	vacío
modelDropout_gui	29	strLblSolid	sólido
modelDropout_gui	30	strLblDashed	rayado (trazo de línea-punto)
modelDropout_gui	31	strLblDotted	moteado
modelDropout_gui	32	strLblDotDash	trazo de puntos y guiones (dotdash)
modelDropout_gui	33	strLblLongDash	guiones extendidos (longdash)
modelDropout_gui	34	strLblTwoDash	estilo de línea corta-larga (twodash)
modelDropout_gui	35	strLblLineColour	Color de línea
modelDropout_gui	36	strChkPrintT	Imprimir valor umbral
modelDropout_gui	37	strLblPredictionInterval	Intervalo de predicción:
modelDropout_gui	38	strChkPrintTcons	Imprimir valor conservativo de T
modelDropout_gui	39	strChkPredictionInterval	Dibujar intervalo de predicción:
modelDropout_gui	40	strLblAlpha	Alpha:
modelDropout_gui	41	strLblFill	Color de relleno:
modelDropout_gui	42	strExpPoints	Data points
modelDropout_gui	43	strChkPoints	Gráfico de data points
modelDropout_gui	44	strLblShape	Forma:
modelDropout_gui	45	strLblJitter	Distorsión (h/v):
modelDropout_gui	46	strExpAxes	Ejes
modelDropout_gui	47	strChkScaleLog	Usar escala log10 en el eje Y
modelDropout_gui	48	strLblNbMinMax	NB! Se debe proporcionar un valor min y un valor max.
modelDropout_gui	49	strLblLimitY	Limitar el eje Y (min-max)
modelDropout_gui	50	strLblLimitX	Limitar el eje X (min-max)
modelDropout_gui	51	strExpLabels	Etiquetas X
modelDropout_gui	52	strLblSize	Tamaño de texto (pts):
modelDropout_gui	53	strLblAngle	Ángulo:
modelDropout_gui	54	strLblJustification	Justificación (v/h):
modelDropout_gui	55	strBtnPlot	Gráfico de probabilidades de drop-out estimadas
modelDropout_gui	56	strBtnProcessing	Procesando…
modelDropout_gui	57	strFrmSave	Guardar como
modelDropout_gui	58	strLblSave	Nombre del resultado:
modelDropout_gui	59	strBtnSaveObject	Guardar como objeto
modelDropout_gui	60	strBtnSaveImage	Guardar como imagen
modelDropout_gui	61	strBtnObjectSaved	Objeto guardado
modelDropout_gui	62	strLblMainTitleAverage	Probabilidad de drop-out en función de la altura promedio de pico
modelDropout_gui	63	strLblXTitleAverage	Altura promedio de pico 'H', (RFU)
modelDropout_gui	64	strLblMainTitleHeight	Probabilidad de drop-out en función de la altura de alelos presentes
modelDropout_gui	65	strLblXTitleHeight	Altura de pico, (RFU)
modelDropout_gui	66	strLblYTitle	Probabilidad de drop-out, P(D)
modelDropout_gui	67	strLblLegend	Parámetros del modelo:
modelDropout_gui	68	strLblHosmer	\nTest Hosmer-Lemeshow: p = 
modelDropout_gui	69	strMsgDataset	Se debe seleccionar un conjunto de datos.
modelDropout_gui	70	strMsgTitleDataset	Datos no seleccionados
modelDropout_gui	71	strMsgNull	El marco de datos en NULO o NA!
modelDropout_gui	72	strMsgTitleError	Error
modelDropout_gui	73	strMsgIncomplete1	Los datos están ok para análisis de drop-out.\nSin embargo, se necesitan columnas adicionales para este análisis:\n
modelDropout_gui	74	strMsgIncomplete2	\n\nPor favor intente modelizar usando otro método de puntuación.
modelDropout_gui	75	strMsgTitleIncomplete	Conjunto de datos incompleto
plotAT_gui	1	strWinTitle	Gráfico del umbral analítico
plotAT_gui	2	strChkGui	Guardar configuración de GUI
plotAT_gui	3	strBtnHelp	Ayuda
plotAT_gui	4	strFrmDataset	Conjunto de datos
plotAT_gui	5	strLblDataset	Datos AT6:
plotAT_gui	6	strDrpDataset	<Seleccionar datos>
plotAT_gui	7	strLblSamples	muestras
plotAT_gui	8	strFrmOptions	Opciones
plotAT_gui	9	strChkOverride	Anular títulos automáticos
plotAT_gui	10	strLblTitlePlot	Título del gráfico:
plotAT_gui	11	strLblTitleX	Título eje X:
plotAT_gui	12	strLblTitleY	Título eje Y:
plotAT_gui	13	strLblTheme	Representar gráficamente el tema:
plotAT_gui	14	strExpPoints	Data points
plotAT_gui	15	strLblShape	Forma:
plotAT_gui	16	strLblAlpha	Alpha:
plotAT_gui	17	strLblJitter	Distorsión (ancho):
plotAT_gui	18	strExpAxes	Ejes
plotAT_gui	19	strLblLimitY	Limitar el eje Y (min-max)
plotAT_gui	20	strLblLimitX	Limitar el eje X (min-max)
plotAT_gui	21	strLblScales	Escalas:
plotAT_gui	22	strExpLabels	Etiquetas X
plotAT_gui	23	strLblSize	Tamaño de texto (pts):
plotAT_gui	24	strLblAngle	Ángulo:
plotAT_gui	25	strLblJustification	Justificación (v/h):
plotAT_gui	26	strFrmPlot	Gráfico de datos de umbral analítico
plotAT_gui	27	strBtnPlot	Gráfico AT6
plotAT_gui	28	strBtnProcessing	Procesando…
plotAT_gui	29	strFrmSave	Guardar como
plotAT_gui	30	strLblSave	Nombre del resultado:
plotAT_gui	31	strBtnSaveObject	Guardar como objeto
plotAT_gui	32	strBtnSaveImage	Guardar como imagen
plotAT_gui	33	strBtnObjectSaved	Objeto guardado
plotAT_gui	34	strLblMainTitleLinear	Regresión lineal
plotAT_gui	35	strLblMainTitleWeighted	Regresión lineal ponderada
plotAT_gui	36	strLblXTitle	Cantidad (pg)
plotAT_gui	37	strLblYTitle	Altura promedio de pico (RFU)
plotAT_gui	38	strMsgNull	El marco de datos en NULO o NA!
plotAT_gui	39	strMsgTitleError	Error
plotBalance_gui	1	strWinTitle	Gráfico de equilibrio
plotBalance_gui	2	strChkGui	Guardar configuración de GUI
plotBalance_gui	3	strBtnHelp	Ayuda
plotBalance_gui	4	strFrmDataset	Datos y kit
plotBalance_gui	5	strLblDataset	Datos de equilibrio:
plotBalance_gui	6	strDrpDataset	<Seleccionar datos>
plotBalance_gui	7	strLblSamples	muestras
plotBalance_gui	8	strLblKit	Kit:
plotBalance_gui	9	strFrmOptions	Opciones
plotBalance_gui	10	strChkOverride	Anular títulos automáticos
plotBalance_gui	11	strLblTitlePlot	Título del gráfico:
plotBalance_gui	12	strLblTitleX	Título eje X:
plotBalance_gui	13	strLblTitleY	Título eje Y:
plotBalance_gui	14	strLblTheme	Representar gráficamente el tema:
plotBalance_gui	15	strChkSex	Excluir marcadores de sexo
plotBalance_gui	16	strChkLog	Log (Equilibrio)
plotBalance_gui	17	strRadNone	No lo coloque uno al lado del otro ni superponga
plotBalance_gui	18	strRadWrap	Superposición por fluorocromo
plotBalance_gui	19	strRadFacetWrap	Mosaico por marcador y superposición por fluorocromo
plotBalance_gui	20	strExpPoints	Data points
plotBalance_gui	21	strLblShape	Forma:
plotBalance_gui	22	strLblAlpha	Alpha:
plotBalance_gui	23	strLblJitter	Distorsión (ancho):
plotBalance_gui	24	strExpAxes	Ejes
plotBalance_gui	25	strChkScaleLog	Usar escala log10 en el eje Y
plotBalance_gui	26	strLblLimitY	Limitar el eje Y (min-max)
plotBalance_gui	27	strLblLimitX	Limitar el eje X (min-max)
plotBalance_gui	28	strLblScales	Escalas:
plotBalance_gui	29	strExpLabels	Etiquetas X
plotBalance_gui	30	strLblSize	Tamaño de texto (pts):
plotBalance_gui	31	strLblAngle	Ángulo:
plotBalance_gui	32	strLblJustification	Justificación (v/h):
plotBalance_gui	33	strFrmPlot	Gráfico de datos de equilibrio
plotBalance_gui	34	strBtnHbVsHeight	Hb vs. Altura
plotBalance_gui	35	strTipHbVsHeight	Gráfico de equilibrio de heterocigotos por altura promedio del marcador
plotBalance_gui	36	strBtnHbVsDelta	Hb vs. Delta
plotBalance_gui	37	strTipHbVsDelta	Gráfico de equilibrio de heterocigotos por diferencias de repeticiones alélicas
plotBalance_gui	38	strBtnHbVsH	Hb vs. 'H'
plotBalance_gui	39	strTipHbVsH	Gráfico de equilibrio de heterocigotos por promedio de altura de picos del perfil
plotBalance_gui	40	strBtnHbVsMarker	Hb vs. Marcador
plotBalance_gui	41	strTipHbVsMarker	Gráfico de equilibrio de heterocigotos por marcador
plotBalance_gui	42	strBtnLbVsHeight	Lb vs. Altura
plotBalance_gui	43	strTipLbVsHeight	Gráfico de equilibrio del locus por altura promedio del marcador
plotBalance_gui	44	strBtnLbVsH	Lb vs. 'H'
plotBalance_gui	45	strTipLbVsH	Gráfico de equilibrio por altura promedio del perfil
plotBalance_gui	46	strBtnLbVsMarker	Lb vs. Marcador
plotBalance_gui	47	strTipLbVsMarker	Gráfico de equilibrio del locus por marcador
plotBalance_gui	48	strBtnProcessing	Procesando…
plotBalance_gui	49	strFrmSave	Guardar como
plotBalance_gui	50	strLblSave	Nombre del resultado:
plotBalance_gui	51	strBtnSaveObject	Guardar como objeto
plotBalance_gui	52	strBtnSaveImage	Guardar como imagen
plotBalance_gui	53	strBtnObjectSaved	Objeto guardado
plotBalance_gui	54	strLblMainTitleHb	Equilibrio de heterocigotos
plotBalance_gui	55	strLblMainTitleLb	Equilibrio del locus
plotBalance_gui	56	strLblXTitleMean	Media de altura de pico (RFU)
plotBalance_gui	57	strLblXTitleDelta	Differencia en repeat
plotBalance_gui	58	strLblXTitleAverage	Altura promedio de pico 'H' (RFU)
plotBalance_gui	59	strLblXTitleLocus	Locus
plotBalance_gui	60	strLblXTitleLocusHeight	Altura de pico en el locus (RFU)
plotBalance_gui	61	strLblYTitleLog	Log(Ratio)
plotBalance_gui	62	strLblYTitle	Ratio
plotBalance_gui	63	strMsgNull	El marco de datos en NULO o NA!
plotBalance_gui	64	strMsgTitleError	Error
plotCapillary_gui	1	strWinTitle	Gráfico de equilibrio de capilar
plotCapillary_gui	2	strChkGui	Guardar configuración de GUI
plotCapillary_gui	3	strBtnHelp	Ayuda
plotCapillary_gui	4	strFrmDataset	Conjunto de datos
plotCapillary_gui	5	strLblDataset	Conjunto de datos:
plotCapillary_gui	6	strDrpDataset	<Seleccionar datos>
plotCapillary_gui	7	strLblRows	filas
plotCapillary_gui	8	strFrmOptions	Opciones
plotCapillary_gui	9	strChkOverride	Anular títulos automáticos
plotCapillary_gui	10	strLblTitlePlot	Título del gráfico:
plotCapillary_gui	11	strLblTitleSub	Sub-título:
plotCapillary_gui	12	strLblTitleX	Título eje X:
plotCapillary_gui	13	strLblTitleY	Título eje Y:
plotCapillary_gui	14	strExpPoints	Data points
plotCapillary_gui	15	strLblShape	Forma:
plotCapillary_gui	16	strLblAlpha	Alpha:
plotCapillary_gui	17	strExpAxes	Ejes
plotCapillary_gui	18	strLblLimitY	Limitar el eje Y (min-max)
plotCapillary_gui	19	strFrmPlot	Gráfico de datos de equilibrio de capilar
plotCapillary_gui	20	strBtnDotplot	Gráfico de puntos
plotCapillary_gui	21	strBtnBoxplot	Boxplot
plotCapillary_gui	22	strBtnDistribution	Distribución
plotCapillary_gui	23	strBtnProcessing	Procesando…
plotCapillary_gui	24	strFrmSave	Guardar como
plotCapillary_gui	25	strLblSave	Nombre del resultado:
plotCapillary_gui	26	strBtnSaveObject	Guardar como objeto
plotCapillary_gui	27	strBtnSaveImage	Guardar como imagen
plotCapillary_gui	28	strBtnObjectSaved	Objeto guardado
plotCapillary_gui	29	strLblMainTitleDotplot	Media de altura de pico agrupara por capilar para
plotCapillary_gui	30	strLblMainTitleBoxplot	Media de altura de pico por capilar para
plotCapillary_gui	31	strLblMainTitleDistribution	Media de altura de pico para
plotCapillary_gui	32	strLblMainSubTitleDotplot	[la línea azul punteada indica la media global, la línea roja indica la mediana por capilar]
plotCapillary_gui	33	strLblXTitleInjection	Inyección
plotCapillary_gui	34	strLblXTitleCapillary	Capilar
plotCapillary_gui	35	strLblXTitleDensity	Densidad
plotCapillary_gui	36	strLblYTitleMean	Media de altura de pico (RFU)
plotCapillary_gui	37	strMsgNull	El marco de datos en NULO o NA!
plotCapillary_gui	38	strMsgTitleError	Error
plotContamination_gui	1	strWinTitle	Gráfico de contaminación
plotContamination_gui	2	strChkGui	Guardar configuración de GUI
plotContamination_gui	3	strBtnHelp	Ayuda
plotContamination_gui	4	strFrmDataset	Conjunto de datos
plotContamination_gui	5	strLblDataset	Datos de contaminación:
plotContamination_gui	6	strDrpDataset	<Seleccionar datos>
plotContamination_gui	7	strLblSamples	muestras
plotContamination_gui	8	strFrmOptions	Opciones
plotContamination_gui	9	strChkOverride	Anular títulos automáticos
plotContamination_gui	10	strLblTitlePlot	Título del gráfico:
plotContamination_gui	11	strLblTitleX	Título eje X:
plotContamination_gui	12	strLblTitleY	Título eje Y:
plotContamination_gui	13	strLblTheme	Representar gráficamente el tema:
plotContamination_gui	14	strBtnPlot	Gráfico
plotContamination_gui	15	strBtnProcessing	Procesando…
plotContamination_gui	16	strFrmSave	Guardar como
plotContamination_gui	17	strLblSave	Nombre del resultado:
plotContamination_gui	18	strBtnSaveObject	Guardar como objeto
plotContamination_gui	19	strBtnSaveImage	Guardar como imagen
plotContamination_gui	20	strBtnObjectSaved	Objeto guardado
plotContamination_gui	21	strLblMainTitle	Número de picos observados y esperados por perfil (n=
plotContamination_gui	22	strLblXTitle	Número de picos por control
plotContamination_gui	23	strLblYTitle	Ocurrencia relativa
plotContamination_gui	24	strMsgNull	El marco de datos en NULO o NA!
plotContamination_gui	25	strMsgTitleError	Error
plotDistribution_gui	1	strWinTitle	Gráfico de distribución
plotDistribution_gui	2	strChkGui	Guardar configuración de GUI
plotDistribution_gui	3	strBtnHelp	Ayuda
plotDistribution_gui	4	strFrmDataset	Conjunto de datos
plotDistribution_gui	5	strLblDataset	Conjunto de datos:
plotDistribution_gui	6	strLblGroup	Agrupar:
plotDistribution_gui	7	strLblColumn	Columna:
plotDistribution_gui	8	strDrpDataset	<Seleccionar datos>
plotDistribution_gui	9	strDrpGroup	<Seleccionar grupo>
plotDistribution_gui	10	strDrpColumn	<Seleccionar columna>
plotDistribution_gui	11	strLblRows	filas
plotDistribution_gui	12	strFrmOptions	Opciones
plotDistribution_gui	13	strChkOverride	Anular títulos automáticos
plotDistribution_gui	14	strLblTitlePlot	Título del gráfico:
plotDistribution_gui	15	strLblTitleX	Título eje X:
plotDistribution_gui	16	strLblTitleY	Título eje Y:
plotDistribution_gui	17	strLblTheme	Representar gráficamente el tema:
plotDistribution_gui	18	strChkBoxplot	Superposición de diagramas de caja
plotDistribution_gui	19	strLblWidth	Ancho de diagrama de cajas:
plotDistribution_gui	20	strChkLog	Transformar en logaritmos.
plotDistribution_gui	21	strLblBase	Base:
plotDistribution_gui	22	strTipBase	Por defecto logaritmo natural, approximadamente 2.718282. Otros valores habituales son 10 para logaritmo decimal, y 2 para logaritmos binarios.
plotDistribution_gui	23	strExpDistribution	Función de distribución
plotDistribution_gui	24	strLblSmoothing	Smoothing kernel (función estadística):
plotDistribution_gui	25	strLblBandwidth	Ajustar ancho de banda:
plotDistribution_gui	26	strExpHistogram	Función de distribución
plotDistribution_gui	27	strLblBinwidth	Ajustar ancho de bin:
plotDistribution_gui	28	strTipBin	Ancho de los bins. El valor predeterminado es usar 30 bins, que cubren el rango de los datos. Siempre debe anular este valor, explorando múltiples anchos con el fin de encontrar el mejor para ilustrar sus datos. Deje en blanco para usar 'bins'.
plotDistribution_gui	29	strLblBins	Número de bins:
plotDistribution_gui	30	strTipBins	Anulado por el ancho del bin. El valor predeterminado es 30.
plotDistribution_gui	31	strExpAxes	Ejes
plotDistribution_gui	32	strLblNB	NB! Se debe proporcionar un valor min y un valor max.
plotDistribution_gui	33	strLblLimitY	Limitar el eje Y (min-max)
plotDistribution_gui	34	strLblLimitX	Limitar el eje X (min-max)
plotDistribution_gui	35	strFrmPlot	Gráfico de distribución
plotDistribution_gui	36	strBtnCDF	CDF (función de distribución acumulativa)
plotDistribution_gui	37	strTipCDF	Función de densidad acumulativa (CDF)
plotDistribution_gui	38	strBtnPDF	PDF
plotDistribution_gui	39	strTipPDF	Función de densidad de probabilidad (PDF)
plotDistribution_gui	40	strBtnHistogram	Histograma
plotDistribution_gui	41	strBtnProcessing	Procesando…
plotDistribution_gui	42	strFrmSave	Guardar como
plotDistribution_gui	43	strLblSave	Nombre del resultado:
plotDistribution_gui	44	strBtnSaveObject	Guardar como objeto
plotDistribution_gui	45	strBtnSaveImage	Guardar como imagen
plotDistribution_gui	46	strBtnObjectSaved	Objeto guardado
plotDistribution_gui	47	strLblMainTitleCDF	Función de densidad acumulativa (CDF)
plotDistribution_gui	48	strLblMainTitlePDF	Función de densidad de probabilidad (PDF)
plotDistribution_gui	49	strLblMainTitleHistogram	Histograma
plotDistribution_gui	50	strLblYTitleDensity	Densidad
plotDistribution_gui	51	strLblYTitleCount	Contar
plotDistribution_gui	52	strLblXTitleHeight	Altura de pico (RFU)
plotDistribution_gui	53	strLblXTitleSize	Tamaño del fragmento (bp)
plotDistribution_gui	54	strLblXTitleDataPoint	Data point
plotDistribution_gui	55	strLblObservations	observaciones
plotDistribution_gui	56	strMsgColumn	Se debe especificar la columna de datos!
plotDistribution_gui	57	strMsgNull	El marco de datos en NULO o NA!
plotDistribution_gui	58	strMsgTitleError	Error
plotDropout_gui	1	strWinTitle	Gráfico de datos de dropout
plotDropout_gui	2	strChkGui	Guardar configuración de GUI
plotDropout_gui	3	strBtnHelp	Ayuda
plotDropout_gui	4	strFrmDataset	Datos y kit
plotDropout_gui	5	strLblDataset	Conjunto de datos:
plotDropout_gui	6	strLblKit	Kit:
plotDropout_gui	7	strDrpDataset	<Seleccionar datos>
plotDropout_gui	8	strFrmOptions	Opciones
plotDropout_gui	9	strChkOverride	Anular títulos automáticos
plotDropout_gui	10	strLblTitlePlot	Título del gráfico:
plotDropout_gui	11	strLblTitleX	Título eje X:
plotDropout_gui	12	strLblTitleY	Título eje Y:
plotDropout_gui	13	strExpAxes	Ejes (aplica a ejes contínuos)
plotDropout_gui	14	strLblNB	NB! Se debe proporcionar un valor min y un valor max.
plotDropout_gui	15	strLblLimitY	Limitar el eje Y (min-max)
plotDropout_gui	16	strLblLimitX	Limitar el eje X (min-max)
plotDropout_gui	17	strExpLabels	Etiquetas X
plotDropout_gui	18	strLblRound	Redondear a la cifra:
plotDropout_gui	19	strLblSize	Tamaño de texto (pts):
plotDropout_gui	20	strLblAngle	Ángulo:
plotDropout_gui	21	strLblJustification	Justificación (v/h):
plotDropout_gui	22	strFrmPlot	Gráfico heatmap por
plotDropout_gui	23	strBtnH	Altura promedio de pico
plotDropout_gui	24	strBtnAmount	Cantidad
plotDropout_gui	25	strBtnConcentration	Concentración
plotDropout_gui	26	strBtnSample	Muestra
plotDropout_gui	27	strBtnProcessing	Procesando…
plotDropout_gui	28	strFrmOther	Otros gráficos
plotDropout_gui	29	strBtnECDP	ecdp
plotDropout_gui	30	strTipECDP	Gráfico de distribución acumulativa empírica (ECD)
plotDropout_gui	31	strChkHom	Gráfico de picos homocigotos
plotDropout_gui	32	strBtnDot	Gráfico de puntos
plotDropout_gui	33	strFrmSave	Guardar como
plotDropout_gui	34	strLblSave	Nombre del resultado:
plotDropout_gui	35	strBtnSaveObject	Guardar como objeto
plotDropout_gui	36	strBtnSaveImage	Guardar como imagen
plotDropout_gui	37	strBtnObjectSaved	Objeto guardado
plotDropout_gui	38	strLblMainTitle	Dropout de alelo y de locus
plotDropout_gui	39	strLblMainTitleECDP	Distribución acumulada empírica para
plotDropout_gui	40	strLblMainTitleAnd	y
plotDropout_gui	41	strLblMainTitleHeterozygous	alelos heterocigotos (con dropout del alelo hermano)
plotDropout_gui	42	strLblMainTitleHomozygous	picos homocigotos
plotDropout_gui	43	strLblXTitleAverage	Altura promedio de pico
plotDropout_gui	44	strLblXTitleAmount	Cantidad de ADN amplificado
plotDropout_gui	45	strLblXTitleConcentration	Concentración
plotDropout_gui	46	strLblXTitleSample	Nombre de muestra
plotDropout_gui	47	strLblXTitleHeight	Altura de pico (RFU)
